source,url,status,date
"International Letters of Chemistry, Physics and Astronomy",http://www.ilcpa.pl/,200.0,"July 15, 2021"
International Letters of Natural Sciences,http://www.ilns.pl/,,"July 15, 2021"
International Letters of Social and Humanistic Sciences,http://www.ilshs.pl/,301.0,"July 15, 2021"
International Multidisciplinary Research Journal,http://irjs.info/index.php/irjs/,301.0,"July 15, 2021"
International Multispeciality Journal of Health,http://imjhealth.org/,302.0,"July 15, 2021"
International Online Journal of Primary Education,http://www.iojpe.org/ojs/index.php/IOJPE,200.0,"July 15, 2021"
"International Proceedings of Chemical, Biological and Environmental Engineering",http://www.ipcbee.com/,200.0,"July 15, 2021"
International Refereed Journal Of Architecture and Design,http://www.mtddergisi.com/eng/,301.0,"July 15, 2021"
International Refereed Journal of Engineering and Science,http://www.irjes.com/,200.0,"July 15, 2021"
International Research and Publications in Medical Sciences,http://www.irpms.com/,406.0,"July 15, 2021"
International Research Journal of Advanced Engineering in Frontiers,http://irjef.net/,301.0,"July 15, 2021"
International Research Journal of Applied and Basic Sciences,http://www.irjabs.com/en/,,"July 15, 2021"
International Research Journal of Applied Finance,https://irjaf.com/,,"July 15, 2021"
International Research Journal of Engineering and Technology,https://www.irjet.net/,403.0,"July 15, 2021"
here,https://irjet.org/,403.0,"July 15, 2021"
International Research Journal of Finance and Economics,http://www.internationalresearchjournaloffinanceandeconomics.com/,200.0,"July 15, 2021"
International Research Journal of Management Sciences,http://irjmsjournal.com/,403.0,"July 15, 2021"
International Research Journal of Multidisciplinary Science & Technology,http://www.irjmrs.com/,301.0,"July 15, 2021"
International Research Journal of Pharmaceutical and Applied Sciences,http://www.irjpas.com/,200.0,"July 15, 2021"
International Research Journal of Pharmaceutical Sciences,http://irjps.info/index.php/IRJPS/index,301.0,"July 15, 2021"
International Research Journal of Pharmacy,http://www.irjponline.com/,200.0,"July 15, 2021"
International Research Journal of Sustainable Science & Engineering,http://irjse.com/,,"July 15, 2021"
International Researchers,http://iresearcher.org/index.html,200.0,"July 15, 2021"
International Review of Basic and Applied Sciences,http://irbas.academyirmbr.com/journalmain.php,301.0,"July 15, 2021"
International Review of Management and Business Research,http://www.irmbrjournal.com/index.php,301.0,"July 15, 2021"
International Review of Social Sciences and Humanities,http://www.irssh.com/,301.0,"July 15, 2021"
International Science and Investigation Journal,http://isijournal.info/journals/index.php/ISIJ,301.0,"July 15, 2021"
International Scientific Investigations,http://isi-journal.org/,301.0,"July 15, 2021"
International Scientific Journal Theoretical & Applied Science,http://www.t-science.org/,200.0,"July 15, 2021"
International Scientific Research Journal,http://www.irj.science/,301.0,"July 15, 2021"
International Technical Sciences Journal,http://itsj.org/,301.0,"July 15, 2021"
Invention Journal of Research Technology in Engineering & Management,http://www.ijrtem.com/,,"July 15, 2021"
IOSR Journal of Engineering,http://www.iosrjen.org/,200.0,"July 15, 2021"
Italian Journal of Science & Engineering,http://ijournalse.org/index.php/IJSE,302.0,"July 15, 2021"
JACOTECH,http://www.jacotech.org/,406.0,"July 15, 2021"
Jai Maa Saraswati Gyandayini,http://www.jmsjournals.in/,200.0,"July 15, 2021"
"Journal of Accounting, Ethics & Public Policy",http://www.jaepp.org/,301.0,"July 15, 2021"
Journal de Afrikana,http://www.jdeafrikana.com/home.html,302.0,"July 15, 2021"
Journal der Pharmazie Forschung,http://www.rapsr.com/,,"July 15, 2021"
Journal for Research,http://www.journal4research.org/index.php,200.0,"July 15, 2021"
Journal Francophone de Cas Clinique,http://jfcc.fr/,301.0,"July 15, 2021"
The Journal of Academic Social Science Studies,http://www.jasstudies.com/Anasayfa.Aspx,301.0,"July 15, 2021"
DOAJ,https://doaj.org/toc/2147-2971,200.0,"July 15, 2021"
Journal of Advanced Agricultural Technologies,http://www.joaat.com/,200.0,"July 15, 2021"
"Journal of Advanced Studies in Agricultural, Biological and Environmental Sciences",http://jabe.in/,200.0,"July 15, 2021"
Journal of Advanced Veterinary and Animal Research,http://bdvets.org/JAVAR/index.html,301.0,"July 15, 2021"
DOAJ,https://doaj.org/toc/2311-7710,200.0,"July 15, 2021"
Journal of Advances in Civil Engineering,http://djcivil.org/,200.0,"July 15, 2021"
Journal of Advances in Electronics and Communication Engineering,http://www.djjames.org/,,"July 15, 2021"
Journal of Advances in Information Technology,http://www.jait.us/,200.0,"July 15, 2021"
Journal of Advances in Internal Medicine,http://www.aimjournal.org/index.php,406.0,"July 15, 2021"
Journal of Advances in Science and Technology,http://www.jadbm.com/,302.0,"July 15, 2021"
Journal of Advances in Social Science and Humanities,http://www.jassh.in/index.php/jassh,302.0,"July 15, 2021"
"Journal of Agriculture, Forestry & Environmental Sciences",http://jafes.eduved.org/,,"July 15, 2021"
Journal of American Academic Research,http://www.american-journals.com/,301.0,"July 15, 2021"
"The Journal of American Academy of Business, Cambridge",http://www.jaabc.com/journal.htm,200.0,"July 15, 2021"
"The Journal of American Business Review, Cambridge",http://www.jaabc.com/jabrc.html,200.0,"July 15, 2021"
Journal of American Physicians and Surgeons,http://www.jpands.org/,301.0,"July 15, 2021"
Journal of Anaesthesia and Critical Care Case Reports,http://jaccr.com/,200.0,"July 15, 2021"
Journal of Analytical Research,http://www.researchanalytica.com/index.php,200.0,"July 15, 2021"
Journal of Animal and Plant Sciences,http://www.m.elewa.org/JAPS/,406.0,"July 15, 2021"
Journal of Animal and Poultry Sciences,http://www.japsc.com/,301.0,"July 15, 2021"
Journal of Applicable Chemistry,http://www.joac.info/,200.0,"July 15, 2021"
Journal of Applied Biology & Biotechnology ,http://jabonline.in/,200.0,"July 15, 2021"
Journal of Applied Economics and Business,http://www.aebjournal.org/index.php,200.0,"July 15, 2021"
Journal of Applied Linguistics and Language Research,http://www.jallr.com/index.php/JALLR,200.0,"July 15, 2021"
Journal of Applied Linguistics (Dubai),http://www.iaajs.com/jal/,403.0,"July 15, 2021"
Journal of Applied Management and Investments,http://www.jami.org.ua/,200.0,"July 15, 2021"
Journal of Applied Pharmacy,http://japharmacy.com/master/Default.aspx,404.0,"July 15, 2021"
Journal of Applied Pharmaceutical Science,http://www.japsonline.com/index.php,200.0,"July 15, 2021"
Journal of Arts and Humanities,http://theartsjournal.org/index.php/site,302.0,"July 15, 2021"
Journal of Automation and Control Engineering,http://www.joace.org/,200.0,"July 15, 2021"
Journal of Ayurveda and Integrated Medical Sciences,http://www.jaims.in/index.php/jaims,301.0,"July 15, 2021"
Journal of Ayurveda and Holistic Medicine,http://www.jahm.in/,301.0,"July 15, 2021"
Journal of Basic and Environmental Sciences,http://jbesci.org/,412.0,"July 15, 2021"
Journal of Behavioral Health,http://www.scopemed.org/?jid=57,301.0,"July 15, 2021"
Journal of Behavioral Sciences in Asia,http://www.joursa.com/,301.0,"July 15, 2021"
Journal of Bio Innovation,http://www.jbino.com/index.htm,301.0,"July 15, 2021"
Journal of Biological and Scientific Opinion,http://www.jbsoweb.com/,200.0,"July 15, 2021"
Journal of Biological Sciences and Medicine,http://www.jbscim.com/,500.0,"July 15, 2021"
Journal of Biomedical and Pharmaceutical Research,http://jbpr.in/index.php/jbpr,406.0,"July 15, 2021"
Journal of Bioscience and Technology,http://www.jbstonline.com/,301.0,"July 15, 2021"
Journal of Biospectracal,http://journalofbiospectracal.com/,301.0,"July 15, 2021"
Journal of Business Management and Applied Economics,http://jbmae.scientificpapers.org/,500.0,"July 15, 2021"
Journal of Business Management and Economic Studies,http://www.jbmes.com/index.html,200.0,"July 15, 2021"
Journal of Business Studies Quarterly,http://jbsq.org/,301.0,"July 15, 2021"
Journal of Chemical and Pharmaceutical Research,http://jocpr.com/,301.0,"July 15, 2021"
Journal of Chemical and Pharmaceutical Sciences,http://jchps.com/,301.0,"July 15, 2021"
"Journal of Chemical, Biological and Physical Sciences",http://www.jcbsc.org/index.php,406.0,"July 15, 2021"
Journal of Clean Energy Technologies,http://www.jocet.org/,200.0,"July 15, 2021"
Journal of Clinical and Analytical Medicine,http://www.jcam.com.tr/en/index.php,,"July 15, 2021"
"Journal of Communications Technology, Electronics and Computer Science",https://www.jctecs.com/index.php/com,404.0,"July 15, 2021"
Journal of Computers,http://www.jcomputers.us/,200.0,"July 15, 2021"
Journal of Computing,http://www.journalofcomputing.org/,200.0,"July 15, 2021"
Journal of Computing Technologies,http://jctjournals.com/,412.0,"July 15, 2021"
Journal of Contemporary Issues in Business Research,http://jcibr.webs.com/,301.0,"July 15, 2021"
Journal of Contemporary Management Sciences,http://jmsciences.com/Presentation/Client/Home.aspx,,"July 15, 2021"
Journal of Contemporary Medical Education,http://www.scopemed.org/?jid=63,301.0,"July 15, 2021"
Journal of Coastal Life Medicine,http://jclmm.com/,,"July 15, 2021"
Journal of Cosmology,http://journalofcosmology.com/,200.0,"July 15, 2021"
Journal of Current Pharma Research,http://www.cpronline.in/,200.0,"July 15, 2021"
Journal of Current Research in Science,http://www.jcrs010.com/,200.0,"July 15, 2021"
Journal of Current Trends in Big Data Analytics,http://jctbda.ijkie.org/index.html,,"July 15, 2021"
Journal of Drug Discovery and Therapeutics,http://jddt.in/index.php/jddt,200.0,"July 15, 2021"
Journal of Economics and Banking,http://journals.ke-i.org/index.php/econ,301.0,"July 15, 2021"
Journal of Economics and Engineering,http://www.eu-print.org/iqt.php,302.0,"July 15, 2021"
Journal of Economics and Political Economy,http://www.ijepe.com/index.php/JEPE,,"July 15, 2021"
"Journal of Economics, Business and Management",http://joebm.com/,200.0,"July 15, 2021"
Journal of Education and Social Science,http://jesoc.com/,301.0,"July 15, 2021"
Journal of Education and Sociology,http://www.eu-print.org/teh.php,302.0,"July 15, 2021"
Journal of ELT and Applied Linguistics,http://www.jeltal.com/,302.0,"July 15, 2021"
Journal of Electrical Engineering,http://www.jee.ro/index.php,302.0,"July 15, 2021"
Journal of Electrical Engineering and Science,http://djeee.org/,301.0,"July 15, 2021"
Journal of Emerging Trends in Computing and Information Sciences,http://cisjournal.org/,500.0,"July 15, 2021"
Journal of English Language and Literature,http://joell.in/,403.0,"July 15, 2021"
Journal of Engineering and Applied Mathematics,http://djmaths.org/,301.0,"July 15, 2021"
Journal of Engineering Innovation & Research,http://jeir.org/,406.0,"July 15, 2021"
Journal of Entomology and Zoology Studies ,http://entomoljournal.com/,301.0,"July 15, 2021"
Journal of Environment and Life Sciences,http://www.imedpharm.com/journals/index.php/JELS/index,,"July 15, 2021"
Journal of Environmental and Occupational Science,http://www.jenvos.com/,302.0,"July 15, 2021"
Journal of Environmental Biology,http://www.jeb.co.in/,200.0,"July 15, 2021"
Journal of Environmental Hydrology,http://www.hydroweb.com/journal-hydrology.html,200.0,"July 15, 2021"
Journal of Environmental Nanotechnology,http://www.nanoient.org/journal-of-environmental-nanotechnology.php,302.0,"July 15, 2021"
Journal of Environmental Research and Development,http://www.jerad.org/,200.0,"July 15, 2021"
"Journal of Environmental Science, Computer Science and Engineering & Technology",http://www.jecet.org/,406.0,"July 15, 2021"
Journal of Evidence Based Medicine and Healthcare,http://www.jebmh.com/index.php,301.0,"July 15, 2021"
Journal of Evolution of Research in Dermatology and Venerology,http://www.jerdv.com/,500.0,"July 15, 2021"
Journal of Evolution of Research in Human Physiology,http://www.jerhp.com/,500.0,"July 15, 2021"
Journal of Evolution of Research in Medical Microbiology,http://jermm.com/index.php,301.0,"July 15, 2021"
Journal of Evolution of Research in Medical Pharmacology,http://www.jermp.com/index.php,301.0,"July 15, 2021"
Journal of Evolution of Research in Paediatrics and Neonatology,http://www.jerpn.com/,200.0,"July 15, 2021"
Journal of Excellence in Computer Science and Engineering,http://djcse.in/,200.0,"July 15, 2021"
Journal of Experimental Biology and Agricultural Sciences,http://www.jebas.org/,406.0,"July 15, 2021"
Journal of Experimental Sciences,http://jexpsciences.com/,200.0,"July 15, 2021"
Journal of Financial Education,http://jfedweb.org/jfedpage.html,200.0,"July 15, 2021"
"Journal of Food, Agriculture and Environment",http://world-food.net/products/scientific-journal-jfae/,406.0,"July 15, 2021"
Journal of Fundamental and Applied Sciences,http://journal%20of%20fundamental%20and%20applied%20sciences/,,"July 15, 2021"
Journal of Genetic and Environmental Resources Conservation,http://www.jgerc.com/,,"July 15, 2021"
Journal of Geotechnical and Transportation Engineering,http://jgtte.com/,200.0,"July 15, 2021"
Journal of Global Biosciences,http://www.mutagens.co.in/,301.0,"July 15, 2021"
Journal of Global Business Management,http://www.jgbm.org/,200.0,"July 15, 2021"
Journal of Global Innovations in Agricultural and Social Sciences,http://jgiass.com/,301.0,"July 15, 2021"
Journal of Global Research in Computer Science,http://www.jgrcs.info/index.php/jgrcs,403.0,"July 15, 2021"
Journal of Health Economics and Outcomes Research,http://www.jheor.org/,301.0,"July 15, 2021"
"Journal of Health, Sport and Tourism",http://www.eu-print.org/tur.php,302.0,"July 15, 2021"
Journal of HerbMed Pharmacology,http://www.herbmedpharmacol.com/,200.0,"July 15, 2021"
Journal of Human Resource and Adult Learning,http://www.hraljournal.com/,200.0,"July 15, 2021"
Journal of Humanities and Cultural Studies R&D,http://jrsdjournal.wix.com/humanities-cultural,301.0,"July 15, 2021"
Journal of Hydrology and Environment Research,http://jher.org/,200.0,"July 15, 2021"
Journal of IMAB,http://www.journal-imab-bg.org/,200.0,"July 15, 2021"
DOAJ,https://doaj.org/toc/1312-773X,200.0,"July 15, 2021"
JCR,http://mjl.clarivate.com/cgi-bin/jrnlst/jlresults.cgi?PC=MASTER&ISSN=1312-773X,301.0,"July 15, 2021"
Journal of Industrial and Intelligent Information,http://www.jiii.org/,200.0,"July 15, 2021"
Journal of Information Management,http://splpjim.org/,301.0,"July 15, 2021"
Journal of Innovations in Applied Pharmaceutical Science,http://www.jiapsonline.com/,302.0,"July 15, 2021"
Journal of Innovations in Pharmaceuticals and Biological Sciences,http://www.jipbs.com/,200.0,"July 15, 2021"
Journal of Innovative Biology,http://jibresearch.com/,200.0,"July 15, 2021"
Journal of Innovative Engineering,http://www.jieonline.org/,200.0,"July 15, 2021"
Journal of Innovative Research and Solutions,http://www.jirasindia.com/,301.0,"July 15, 2021"
Journal of Intercultural Ethnopharmacology,http://www.jicep.com/,200.0,"July 15, 2021"
Journal of Interdisciplinary Histopathology,http://www.scopemed.org/?jid=60,301.0,"July 15, 2021"
Journal of International Academic Research for Multidisciplinary,http://www.jiarm.com/home.html,406.0,"July 15, 2021"
Journal of International Anatolia Sport Science,http://www.jiasscience.com/Anasayfa.Aspx,301.0,"July 15, 2021"
Journal of International Environmental Application & Science,http://www.jieas.com/index.html,200.0,"July 15, 2021"
Journal of International Management Studies,http://www.jimsjournal.org/index.html,200.0,"July 15, 2021"
Journal of Internet Banking and Commerce,http://www.icommercecentral.com/,301.0,"July 15, 2021"
Journal of Investigational Biochemistry,http://www.scopemed.org/?jid=61,301.0,"July 15, 2021"
"Journal of Knowledge Management, Economics and Information Technology",http://www.scientificpapers.org/,200.0,"July 15, 2021"
Journal of Language and Literature,http://www.eu-print.org/filo.php,302.0,"July 15, 2021"
Journal of Law and Ethics,http://www.eu-print.org/etika.php,302.0,"July 15, 2021"
Journal of Materials and Environmental Science,http://www.jmaterenvironsci.com/,403.0,"July 15, 2021"
Journal of Mathematics and Computer Science,http://www.tjmcs.com/index.php,301.0,"July 15, 2021"
Journal of Mathematics and Technology,http://www.eu-print.org/riy.php,302.0,"July 15, 2021"
Journal of Media & Mass Communication,http://www.jmmc.org/,403.0,"July 15, 2021"
Journal of Media Critiques,http://www.mediacritiques.net/index.php/jmc,404.0,"July 15, 2021"
Journal of Medical Science and Technology,http://www.jmst.webs.com/,301.0,"July 15, 2021"
Journal of Molecular Pathophysiology,http://www.scopemed.org/?jid=66,301.0,"July 15, 2021"
Journal of Nano Innovation,http://nanoinnovationjournal.com/,200.0,"July 15, 2021"
Journal of Natural Products,http://journalofnaturalproducts.com/,200.0,"July 15, 2021"
Journal of Novel Applied Sciences,http://jnasci.org/,200.0,"July 15, 2021"
Journal of Medical Biomedical and Applied Sciences,http://www.jmbm.in/index.php/jmbm,406.0,"July 15, 2021"
Journal of Medical Pharmaceutical and Allied Sciences,http://www.jmpas.com/index.php,301.0,"July 15, 2021"
The Journal of Medical Research,http://medicinearticle.com/,406.0,"July 15, 2021"
Journal of Medical Research and Practice,http://jmrp.info/index.php/jmrp,,"July 15, 2021"
Journal of Medical Science and Clinical Research,http://jmscr.igmpublication.org/home/,406.0,"July 15, 2021"
Plants Journal / Journal of Medicinal Plants Studies,http://www.plantsjournal.com/,301.0,"July 15, 2021"
Journal of Middle East and North Africa Sciences,http://www.jomenas.org/home.html,301.0,"July 15, 2021"
Journal of Middle East Applied Science and Technology,http://jmeast.webs.com/,301.0,"July 15, 2021"
Journal of Microbiology and Antimicrobial Agents,http://jmaa.co.uk/,200.0,"July 15, 2021"
Journal of Modern Science & Heritage,http://www.jmsh.eu/,,"July 15, 2021"
Journal of Modern Science And Technology,http://jmstpapers.com/editorial_board,,"July 15, 2021"
Journal of Multidisciplinary Developments,http://www.jomude.com/index.php/index/index,302.0,"July 15, 2021"
Journal of Multidisciplinary Engineering Science and Technology,http://www.jmest.org/,200.0,"July 15, 2021"
Journal of Multidisciplinary Engineering Science Studies,http://jmess.org/,200.0,"July 15, 2021"
Journal of Nature and Science,http://www.jnsci.org/,200.0,"July 15, 2021"
Journal of Neurology & Neuromedicine,http://www.jneurology.com/index.php,302.0,"July 15, 2021"
Journal of New Sciences,http://www.jnsciences.org/,301.0,"July 15, 2021"
Journal of Nonlinear Science and Applications,http://www.emis.de/journals/TJNSA/,302.0,"July 15, 2021"
Journal of Pharmaceutical and Bioanalytical Science ,http://www.jpbscience.com/,403.0,"July 15, 2021"
Journal of Pharmaceutical and Biological Sciences,http://www.jpabs.org/,200.0,"July 15, 2021"
Journal of Pharmaceutical and Biomedical Sciences,http://www.jpbms.info/,301.0,"July 15, 2021"
Journal of Pharmaceutical and Scientific Innovation,http://jpsionline.com/,200.0,"July 15, 2021"
"Journal of Pharmaceutical, Chemical and Biological Sciences",http://www.jpcbs.info/Home_Page.html,404.0,"July 15, 2021"
Journal of Pharmacognosy and Phytochemistry,http://www.phytojournal.com/,301.0,"July 15, 2021"
Journal of Pharmacy Practice and Community Medicine,http://www.jppcm.org/,200.0,"July 15, 2021"
Journal of Pharmacy Research,http://jpronline.info/index.php/jpr/index,301.0,"July 15, 2021"
Journal of Physical Education Research,http://www.joper.org/,406.0,"July 15, 2021"
Journal of Physical Therapy Science,https://www.jstage.jst.go.jp/browse/jpts,200.0,"July 15, 2021"
Journal of Psychology and Theology,http://www.dinz.info/,200.0,"July 15, 2021"
Journal of Postharvest Technology,http://jpht.info/index.php/jpht/,,"July 15, 2021"
Journal of Process Management New Technologies International,http://journal%20of%20process%20management%20new%20technologies%20international%20%28jpmnt%29/,,"July 15, 2021"
Journal of Rare Diseases Research & Treatment,http://rarediseasesjournal.com/index.php,302.0,"July 15, 2021"
 Journal of Reading and Literacy,https://journalofreadingandliteracy.wordpress.com/,200.0,"July 15, 2021"
Journal of Research in Anaesthesology and Pain Medicine,http://www.jrapm.com/,301.0,"July 15, 2021"
Journal of Research in Biology,http://www.jresearchbiology.com/,406.0,"July 15, 2021"
Journal of Research in Computers and Technology,http://www.jrctonline.com/,200.0,"July 15, 2021"
Journal of Research in Forensic Medicine and Toxicology,http://www.jrfmt.com/,200.0,"July 15, 2021"
Journal of Research in General Surgery and Laparoscopy,http://www.jegsl.com/,,"July 15, 2021"
Journal of Research in Human Anatomy and Embryology,http://www.jrhae.com/,,"July 15, 2021"
"Journal of Research in Obstetrics, Gynaecology and Infertility",http://www.jrogi.com/,302.0,"July 15, 2021"
Journal of Research in Preventive and Social Medicine,http://www.jrpsm.com/,302.0,"July 15, 2021"
Journal of Research in Psychiatry and Behavioural Sciences,http://www.jrpbs.com/,404.0,"July 15, 2021"
Journal of Research in Psychiatry and Behavioural Sciences,http://www.jrpbs.com/,404.0,"July 15, 2021"
"Journal of Research in Radiodiagnosis, Teleradiology and Imaging",http://www.jrrti.com/,200.0,"July 15, 2021"
Journal of Research in Traditional Medicine,http://www.tmjournal.org/,200.0,"July 15, 2021"
Journal of Science,http://www.journalofscience.net/,406.0,"July 15, 2021"
Journal of Science and Its Applications,http://naukpublication.org/index.php/JOURNAL_SCIENCE_APPLICATIONS,301.0,"July 15, 2021"
Journal of Science and Technology Advances,http://www.imedpharm.com/journals/index.php/JSTA,,"July 15, 2021"
Journal of Science Editing,http://journalofscienceediting.org/,301.0,"July 15, 2021"
Journal of Scientific and Engineering Research,http://jsaer.com/,406.0,"July 15, 2021"
Journal of Scientific Letters,http://www.jslsci.org/,200.0,"July 15, 2021"
Journal of Scientific Research and Development,http://jsrad.org/,301.0,"July 15, 2021"
here,http://jsrd.org/index.html,404.0,"July 15, 2021"
Journal of Scientific Research in Pharmacy,http://www.jsrponline.com/,406.0,"July 15, 2021"
Journal of Scientific Research in Physical & Mathematical Sciences,http://www.jsrpms.com/index.php,,"July 15, 2021"
Journal of Scientific Theory and Methods,http://journalofscientifictheoryandmethods.com/,403.0,"July 15, 2021"
Journal of Social Issues & Humanities,http://www.journalsih.com/index.html,200.0,"July 15, 2021"
Journal of Software,http://www.jsoftware.us/,200.0,"July 15, 2021"
Journal of Spectroscopy and Molecular Physics,http://journal%20of%20spectroscopy%20and%20molecular%20physics/,,"July 15, 2021"
Journal of Studies in Social Sciences and Humanities,http://www.jssshonline.com/,200.0,"July 15, 2021"
indexed by DOAJ,https://doaj.org/toc/2413-9270,200.0,"July 15, 2021"
Journal of Surgery & Patient Care,http://surgeryopenaccess.com/,302.0,"July 15, 2021"
Journal of Telecommunications,http://www.journaloftelecommunications.co.uk/home,301.0,"July 15, 2021"
Journal of The International Association of Advanced Technology and Science,http://www.jiaats.com/index.php,406.0,"July 15, 2021"
Journal of Theoretical and Applied Information Technology,http://www.jatit.org/index.php,200.0,"July 15, 2021"
Journal of Trends in the Development of Machinery and Associated Technology,http://www.tmt.unze.ba/proceedings2014.php,200.0,"July 15, 2021"
Jundishapur Journal of Health Sciences,http://jjhsci.com/,200.0,"July 15, 2021"
Junior Scientific Researcher,http://www.jsrpublishing.com/,301.0,"July 15, 2021"
Kashmir Economic Review,http://ker.ajku.edu.pk/,,"July 15, 2021"
LangLit,http://www.langlit.org/,200.0,"July 15, 2021"
Lecture Notes on Software Engineering,http://www.lnse.org/,200.0,"July 15, 2021"
Legal Research Development,http://lrdjournal.com/,200.0,"July 15, 2021"
Letters in Applied NanoBioScience,http://nanobioletters.com/,200.0,"July 15, 2021"
LiBRI: Linguistic and Literary Broad Research and Innovation,http://www.edusoft.ro/brain/index.php/libri,301.0,"July 15, 2021"
"Lingua: International Journal of Linguistics, Literature and Culture",http://ijllc.eu/,200.0,"July 15, 2021"
Lokavishkar International E-Journal,http://liirj.org/,301.0,"July 15, 2021"
The Macrotheme Review,http://macrotheme.com/home,301.0,"July 15, 2021"
Malti: International Hindi e-Research Journal,http://www.maltihindijournal.info/,,"July 15, 2021"
Mathematical and Computational Applications,http://mcajournal.cbu.edu.tr/,,"July 15, 2021"
"Mechanics, Materials Science & Engineering Journal",http://mmse.xyz/en/,301.0,"July 15, 2021"
Medical Research Archives,http://journals.ke-i.org/index.php/mra,301.0,"July 15, 2021"
Medico Research Chronicles,http://www.medrech.com/,302.0,"July 15, 2021"
Mediterranean Journal of Biosciences,http://ojs.medjbio.com/index.php/medjbio,,"July 15, 2021"
Mediterranean Journal of Chemistry,http://www.medjchem.com/index.php/medjchem/index,200.0,"July 15, 2021"
Mediterranean Journal of Modeling & Simulation,https://sites.google.com/site/lesimjms/home,200.0,"July 15, 2021"
Mediterranean Journal of Physics,http://ojs.medjphysics.com/index.php/medjphysics,,"July 15, 2021"
MedLife Clinics,http://medlifeclinics.org/demo/,200.0,"July 15, 2021"
Modern Behavioral Science,http://pwriters.com/index.php/mbs/index,,"July 15, 2021"
The Modern Journal of Applied Linguistics,http://www.mjal.org/index.htm,,"July 15, 2021"
Modern Journal of Language Teaching Methods,http://www.mjltm.com/index.php,,"July 15, 2021"
Multidisciplinary Scientific Reviewer,http://oiirj.org/oiirj/msr/,200.0,"July 15, 2021"
Munis Entomology & Zoology,http://www.munisentzool.org/,301.0,"July 15, 2021"
NanoWorld Journal,http://www.jnanoworld.com/index.php,301.0,"July 15, 2021"
National Journal of Basic Medical Sciences,http://njbms.com/,301.0,"July 15, 2021"
National Journal of Community Medicine,http://www.njcmindia.org/home,200.0,"July 15, 2021"
National Journal of Medical and Dental Research,http://njmdr.org/,200.0,"July 15, 2021"
"National Journal of Physiology, Pharmacy, and Pharmacology",http://www.njppp.com/,200.0,"July 15, 2021"
Norwegian Journal of Development of the International Science,http://www.njd-iscience.com/njdis/,403.0,"July 15, 2021"
OIDA International Journal of Sustainable Development,http://www.ontariointernational.org/Publications.html,301.0,"July 15, 2021"
Oncoscience,http://www.impactjournals.com/oncoscience/index.php,301.0,"July 15, 2021"
Oncotarget,http://www.impactjournals.com/oncotarget/index.php?journal=oncotarget&page=index,301.0,"July 15, 2021"
Online International Interdisciplinary Research Journal,http://oiirj.org/oiirj/,200.0,"July 15, 2021"
Online Journal of Communication and Media Technologies,http://www.ojcmt.net/,301.0,"July 15, 2021"
The Online Journal of Distance Education and e-Learning,http://tojdel.net/,200.0,"July 15, 2021"
Online Journal of Library & Information Science,http://ojlis.sel.org.pk/,,"July 15, 2021"
The Online Journal of New Horizons in Education,http://www.tojned.net/,200.0,"July 15, 2021"
The Online Journal of Science and Technology,http://www.tojsat.net/,200.0,"July 15, 2021"
Open Access Journal of Science and Technology,http://oajost.com/,302.0,"July 15, 2021"
Open Journal of Clinical & Medical Sciences,http://jclinmedsciences.com/index.html,,"July 15, 2021"
Open Journal of Clinical & Medical Case Reports,http://jclinmedcasereports.com/index.html,406.0,"July 15, 2021"
Oriental Journal of Computer Science and Technology,http://www.computerscijournal.org/,406.0,"July 15, 2021"
Paripex Indian Journal of Research,http://worldwidejournals.com/paripex/,301.0,"July 15, 2021"
Path of Science,http://pathofscience.org/index.php/ps,302.0,"July 15, 2021"
Pattern Recognition in Physics,http://www.pattern-recognition-in-physics.com/,301.0,"July 15, 2021"
People’s Journal of Scientific Research,http://www.pjsr.org/Home.html,200.0,"July 15, 2021"
Pharma Innovation,http://www.thepharmajournal.com/,301.0,"July 15, 2021"
The Pharma Research (Journal),http://www.thepharmaresearch.info/,301.0,"July 15, 2021"
Pharmaceutical and Biological Evaluations,http://www.onlinepbe.com/index.php/PBE/index,302.0,"July 15, 2021"
Pharmaceutical and Chemical Journal,http://tpcj.org/,406.0,"July 15, 2021"
Pharmacie Globale: International Journal of Comprehensive Pharmacy,http://pharmacie-globale.info/,200.0,"July 15, 2021"
Pharmacognosy: Journal of Pharmacognosy and Phytochemistry,http://www.phytojournal.com/,301.0,"July 15, 2021"
Pharmacologia,http://pharmacologia.com/,301.0,"July 15, 2021"
PharmacologyOnline,http://pharmacologyonline.silae.it/front,301.0,"July 15, 2021"
PHARMANEST: An International Journal of Advances in Pharmaceutical Sciences,http://www.pharmanest.net/,406.0,"July 15, 2021"
Physical Education and Sports Research Journal,http://pe.lsrj.in/,200.0,"July 15, 2021"
Plant Digest,http://plantdigest.co.uk/index.php,,"July 15, 2021"
Professionals Center for Business Research,http://pcbr.net/,406.0,"July 15, 2021"
Progress in Physics,http://www.ptep-online.com/,200.0,"July 15, 2021"
Pyxis Journal,http://pyxis-journal.ru/,,"July 15, 2021"
PunarnaV,http://www.punarnav.com/,,"July 15, 2021"
Quarterly Physics Review,http://journals.ke-i.org/index.php/qpr,301.0,"July 15, 2021"
Reef Resources Assessment and Management Technical Paper,http://behaviorsciences.com/,200.0,"July 15, 2021"
Remedy Open Access,http://remedyoa.com/,301.0,"July 15, 2021"
Research,http://www.labome.org/,200.0,"July 15, 2021"
Research (French version),http://www.labome.fr/,200.0,"July 15, 2021"
